,OMA_group,taxa,root
2332,1021414,17.214285714285715,6.0
2333,1021416,26.571428571428573,4.0
2334,1021418,75.0,0.0
2335,1021505,13.916666666666666,13.461538461538462
2336,1021514,5.0,1.0
2337,1021610,5.966666666666667,6.666666666666667
2338,1021627,9.75,2.0
2339,1021630,15.0,15.0
2340,1021649,1.5,1.5
2341,1021780,38.5,51.0
2342,1021818,6.473684210526316,1.4
2343,1021819,33.89473684210526,17.333333333333332
2344,1021823,2.90625,4.6
2345,1021857,1.4,0.0
2346,1021869,6.25,3.0
2347,1021870,1.0,0.0
2348,1021871,33.0,5.2
2349,1021872,1.44,1.6666666666666667
2350,1021873,18.285714285714285,15.333333333333334
2351,1021893,4.8604651162790695,3.8181818181818183
2352,1021931,1.25,1.0
2353,1021971,11.695652173913043,10.25
2354,1021972,5.545454545454546,2.0
2355,1021973,2.5384615384615383,3.6666666666666665
2356,1021974,12.818181818181818,6.5
2357,1021987,3.2857142857142856,3.75
2358,1021996,13.125,14.0
2359,1021997,25.5,19.0
2360,1022021,10.0,12.333333333333334
2361,1022027,1.0,0.0
2362,1022037,45.878787878787875,14.6
2363,1022047,1.0,1.0
2364,1022052,1.0,0.0
2365,1022106,16.866666666666667,8.666666666666666
2366,1022107,46.833333333333336,2.0
2367,1022133,2.230769230769231,2.0
2368,1022140,4.88,1.0
2369,1022142,2.0,0.0
2370,1022169,9.44186046511628,10.857142857142858
2371,1022172,1.3043478260869565,1.4
2372,1022176,11.857142857142858,15.5
2373,1022177,1.0,1.0
2374,1022204,65.45454545454545,72.0
2375,1022207,3.0,5.0
2376,1022226,11.1875,2.0
2377,1022234,4.0,4.0
2378,1022255,13.0,0.0
2379,1022262,3.0,3.0
2380,1022268,14.423076923076923,3.25
2381,1022289,52.61538461538461,69.0
2382,1022316,8.666666666666666,2.0
2383,1022332,7.15,6.0
2384,1022415,1.0,1.0
2385,1022482,1.0,1.0
2386,1022537,4.0,4.0
2387,1022539,17.2,0.0
2388,1022540,5.545454545454546,6.0
2389,1022579,2.807017543859649,2.125
2390,1022582,25.923076923076923,40.5
2391,1022590,8.555555555555555,2.0
2392,1022591,1.0,0.0
2393,1022592,1.0,0.0
2394,1022617,5.62962962962963,1.0
2395,1022625,1.7142857142857142,3.0
2396,1022654,14.78125,18.083333333333332
2397,1022655,23.42105263157895,41.0
2398,1022703,1.9090909090909092,2.0
2399,1022707,4.073529411764706,2.933333333333333
2400,1022711,3.0,3.25
2401,1022712,12.285714285714286,2.3333333333333335
2402,1022723,2.5,5.5
2403,1022754,11.76923076923077,11.2
2404,1022755,58.0,0.0
2405,1022773,1.0,1.0
2406,1022792,11.64516129032258,13.6
2407,1022798,20.620689655172413,8.333333333333334
2408,1022817,2.5,2.5
2409,1023014,2.9545454545454546,2.0
2410,1023023,8.625,7.0
2411,1023062,17.49122807017544,8.214285714285714
2412,1023107,3.6346153846153846,2.533333333333333
2413,1023113,29.666666666666668,1.0
2414,1023125,2.0,2.0
2415,1023136,41.0,0.0
2416,1023146,14.083333333333334,8.0
2417,1023153,10.65,8.666666666666666
2418,1023220,44.5,65.0
2419,1023223,11.25,3.0
2420,1023240,5.2,2.5
2421,1023252,17.4375,6.333333333333333
2422,1023266,2.0,2.0
2423,1023267,1.0,1.0
2424,1023351,40.0,0.0
2425,1023352,3.0,3.0
2426,1023354,2.0,2.0
2427,1023378,17.486486486486488,17.0
2428,1023392,20.666666666666668,0.0
2429,1023401,6.65,3.5
2430,1023410,4.0,0.0
2431,1023470,8.157894736842104,8.666666666666666
2432,1023476,6.0,6.0
2433,1023551,5.75,3.5
2434,1023592,19.303030303030305,15.428571428571429
2435,1023594,11.357142857142858,15.5
2436,1023669,27.083333333333332,3.3333333333333335
2437,1023674,1.0,0.0
2438,1023684,9.714285714285714,12.0
2439,1023706,1.7142857142857142,2.0
2440,1023723,11.571428571428571,7.0
2441,1023727,6.8,1.0
2442,1023728,12.709677419354838,4.444444444444445
2443,1023742,1.84375,1.5
2444,1023806,15.5,1.0
2445,1023813,3.7777777777777777,1.0
2446,1023819,10.205882352941176,9.125
2447,1023840,5.1,1.0
2448,1023844,14.0,12.333333333333334
2449,1023853,7.136363636363637,8.333333333333334
2450,1023854,5.615384615384615,4.2
2451,1023868,32.2,40.0
2452,1023896,1.5384615384615385,1.6666666666666667
2453,1023897,14.181818181818182,9.0
2454,1023904,49.0,49.0
2455,1023909,18.272727272727273,8.666666666666666
2456,1023957,6.666666666666667,2.75
2457,1023971,3.6666666666666665,3.0
2458,1023972,10.0,10.0
2459,1023977,12.444444444444445,5.666666666666667
2460,1024016,21.307692307692307,5.0
2461,1024058,13.6,0.0
2462,1024059,12.75,10.666666666666666
2463,1024060,3.8,3.5
2464,1024104,1.0,0.0
2465,1024114,4.0,4.0
2466,1024124,25.666666666666668,0.0
2467,1024133,3.0,3.0
2468,1024137,7.333333333333333,3.5
2469,1024138,15.333333333333334,7.0
2470,1024146,22.0,0.0
2471,1024147,46.0,21.0
2472,1024156,36.36363636363637,35.5
2473,1024169,11.833333333333334,9.666666666666666
2474,1024173,3.15,2.2
2475,1024186,7.5,14.0
2476,1024192,7.857142857142857,1.0
2477,1024194,11.325,10.0
2478,1024270,3.6,2.6
2479,1024273,11.307692307692308,1.5
2480,1024296,4.111111111111111,2.0
2481,1024347,7.756756756756757,10.25
2482,1024349,38.333333333333336,46.0
2483,1024352,6.181818181818182,1.5
2484,1024359,35.25,28.0
2485,1024362,7.408163265306122,1.1666666666666667
2486,1024367,25.344827586206897,2.7142857142857144
2487,1024368,17.413793103448278,8.5
2488,1024389,3.657142857142857,3.5
2489,1024390,16.51923076923077,4.9
2490,1024391,4.5,6.0
2491,1024408,2.0,1.0
2492,1024409,13.5,1.0
2493,1024426,19.644444444444446,4.571428571428571
2494,1024427,29.347826086956523,6.5
2495,1024428,2.0357142857142856,2.3333333333333335
2496,1024436,4.0625,4.333333333333333
2497,1024449,2.5217391304347827,3.5
2498,1024469,13.56,4.0
2499,1024474,1.5,1.5
2500,1024489,2.2142857142857144,2.0
2501,1024501,41.0,46.0
2502,1024522,1.0,0.0
2503,1024533,24.363636363636363,13.5
2504,1024534,20.166666666666668,1.0
2505,1024561,11.0,11.0
2506,1024565,43.0,55.0
2507,1024596,14.0,1.0
2508,1024606,19.083333333333332,5.4
2509,1024609,15.0,15.0
2510,1024666,2.5,2.5
2511,1024756,1.0,1.0
2512,1024763,4.333333333333333,7.0
2513,1024783,8.857142857142858,12.0
2514,1024795,9.714285714285714,8.0
2515,1024814,4.113636363636363,3.125
2516,1024822,10.944444444444445,7.0
2517,1024854,1.2857142857142858,1.5
2518,1024865,1.0,0.0
2519,1024872,11.25,3.0
2520,1024903,4.642857142857143,5.0
2521,1024904,1.5,1.5
2522,1024977,1.6666666666666667,1.0
2523,1024981,15.538461538461538,12.5
2524,1024998,23.68421052631579,4.266666666666667
2525,1025011,1.105263157894737,1.2
2526,1025012,24.719298245614034,10.7
2527,1025019,10.76923076923077,10.0
2528,1025020,1.0,1.0
2529,1025037,5.0,4.0
2530,1025038,1.75,2.0
2531,1025054,9.885714285714286,9.5
2532,1025678,3.44,2.4166666666666665
2533,1025725,3.2777777777777777,2.0
2534,1025747,13.80952380952381,3.588235294117647
2535,1025758,1.0,1.0
2536,1025846,22.142857142857142,11.0
2537,1025848,4.0,0.0
2538,1025875,1.0,1.0
2539,1025891,1.0,1.0
2540,1025892,69.63636363636364,50.666666666666664
2541,1025908,1.6666666666666667,2.0
2542,1025933,19.11111111111111,16.5
2543,1025942,2.142857142857143,1.0
2544,1025951,7.388888888888889,7.0
2545,1025987,9.904761904761905,9.0
2546,1026017,13.142857142857142,9.5
2547,1026020,1.6666666666666667,2.0
2548,1026048,1.6428571428571428,2.0
2549,1026081,8.416666666666666,10.5
2550,1026094,4.0,4.0
2551,1026103,49.0,0.0
2552,1026113,1.1176470588235294,1.2857142857142858
2553,1026114,4.157894736842105,3.111111111111111
2554,1026119,2.4,1.6
2555,1026126,2.875,2.1666666666666665
2556,1026143,5.411764705882353,15.0
2557,1026152,2.6,0.0
2558,1026158,45.53846153846154,31.666666666666668
2559,1026204,14.333333333333334,25.0
2560,1026215,19.8,9.5
2561,1026221,3.869565217391304,1.5
2562,1026240,21.666666666666668,0.0
2563,1026241,17.047619047619047,11.333333333333334
2564,1026257,1.0,1.0
2565,1026356,9.09375,6.714285714285714
2566,1026357,7.861111111111111,7.0
2567,1026360,11.0,11.0
2568,1026361,15.80952380952381,7.666666666666667
2569,1026365,7.0,7.0
2570,1026368,2.0,0.0
2571,1026394,4.764705882352941,3.0
2572,1026430,2.372093023255814,3.0
2573,1026443,23.61904761904762,26.333333333333332
2574,1026445,14.0,34.0
2575,1026446,4.2,4.0
2576,1026479,4.294117647058823,3.4
2577,1026483,1.6896551724137931,2.142857142857143
2578,1026492,3.694915254237288,2.9285714285714284
2579,1026494,9.333333333333334,0.0
2580,1026553,1.0,1.0
2581,1026555,18.5,21.0
2582,1026557,7.2105263157894735,9.0
2583,1026576,4.25,2.6
2584,1026578,2.0833333333333335,2.3333333333333335
2585,1026599,2.923076923076923,3.0
2586,1026602,11.970588235294118,7.25
2587,1026621,2.0,1.0
2588,1026631,1.6666666666666667,1.0
2589,1026668,58.0,0.0
2590,1026698,1.0,1.0
2591,1026713,116.0,116.0
2592,1026733,13.766666666666667,18.0
2593,1026735,9.25,8.5
2594,1026788,42.96969696969697,17.636363636363637
2595,1026789,10.909090909090908,18.0
2596,1026790,48.733333333333334,6.5
2597,1026806,6.730769230769231,4.25
2598,1026811,16.9,25.5
2599,1026868,17.333333333333332,4.5
2600,1026946,12.25,4.0
2601,1026974,15.666666666666666,17.5
2602,1026975,2.75,1.0
2603,1026977,1.6666666666666667,3.0
2604,1026987,27.80851063829787,24.166666666666668
2605,1026992,12.076923076923077,10.2
2606,1026994,3.5,3.5
2607,1027012,260.0,0.0
2608,1027045,21.0,15.0
2609,1027077,23.5,9.666666666666666
2610,1027093,6.0,2.5
2611,1027106,36.0,36.0
2612,1027136,16.125,24.0
2613,1027165,3.2222222222222223,3.5
2614,1027183,10.708333333333334,14.5
2615,1027184,8.9375,7.666666666666667
2616,1027186,14.25,11.0
2617,1027206,1.5833333333333333,2.0
2618,1027209,2.3333333333333335,2.0
2619,1027219,3.3333333333333335,3.0
2620,1027276,30.416666666666668,36.5
2621,1027284,20.023255813953487,17.333333333333332
2622,1027344,24.846153846153847,22.0
2623,1027351,2.659090909090909,1.2857142857142858
2624,1027358,1.0,0.0
2625,1027373,1.2413793103448276,1.25
2626,1027386,3.238095238095238,2.3333333333333335
2627,1027390,2.0714285714285716,2.5
2628,1027394,7.578947368421052,9.333333333333334
2629,1027444,2.0,1.3333333333333333
2630,1027464,6.0,7.0
2631,1027512,1.0,1.0
2632,1027518,7.958333333333333,5.75
2633,1027531,1.9642857142857142,1.2
2634,1027532,5.690476190476191,5.7
2635,1027540,1.0,1.0
2636,1027544,2.0,2.0
2637,1027548,3.8461538461538463,7.5
2638,1027572,3.869565217391304,4.75
2639,1027637,11.0,11.0
2640,1027647,1.3636363636363635,2.0
2641,1027653,30.444444444444443,54.0
2642,1027680,2.7142857142857144,4.0
2643,1027791,12.153846153846153,8.25
2644,1027806,8.0,5.5
2645,1027823,4.571428571428571,6.25
2646,1027845,44.94444444444444,3.0
2647,1027864,16.115384615384617,14.333333333333334
2648,1027872,18.1,32.0
2649,1027873,13.875,8.0
2650,1027883,2.8125,2.0
2651,1027998,9.421052631578947,4.75
2652,1028009,3.307017543859649,1.85
2653,1028026,7.166666666666667,7.4
2654,1028076,25.92,22.5
2655,1028089,17.235294117647058,6.0
2656,1028099,2.5,1.0
2657,1028125,12.0,0.0
2658,1028148,1.0,1.0
2659,1028162,14.0,14.0
2660,1028174,15.5,10.0
2661,1028193,3.0,3.0
2662,1028202,11.714285714285714,1.0
2663,1028208,22.75,0.0
2664,1028254,31.833333333333332,20.0
2665,1028276,25.833333333333332,35.0
2666,1028288,1.0,1.0
2667,1028294,17.4,7.0
2668,1028295,15.0,0.0
2669,1028297,1.0,0.0
2670,1028298,11.285714285714286,13.666666666666666
2671,1028299,21.2,29.5
2672,1028300,12.0,11.75
2673,1028302,1.0,1.0
2674,1028305,21.772727272727273,17.8
2675,1028306,26.0,0.0
2676,1028309,65.0,0.0
2677,1028311,20.0,9.5
2678,1028318,24.0,0.0
2679,1028378,2.923076923076923,3.0
2680,1028412,25.705882352941178,26.333333333333332
2681,1028413,6.769230769230769,5.0
2682,1028414,10.945945945945946,9.25
2683,1028454,20.307692307692307,19.333333333333332
2684,1028461,2.5,2.5
2685,1028537,22.0,13.0
2686,1028564,27.384615384615383,20.0
2687,1028570,15.56,13.818181818181818
2688,1028571,5.433962264150943,4.5
2689,1028590,5.764705882352941,5.25
2690,1028591,1.0,0.0
2691,1028597,12.151515151515152,11.666666666666666
2692,1028598,5.461538461538462,6.25
2693,1028600,2.7857142857142856,2.6666666666666665
2694,1028631,47.0,47.0
2695,1028633,2.111111111111111,3.0
2696,1028634,2.0,2.0
2697,1028635,1.0,1.0
2698,1028636,9.25,7.666666666666667
2699,1028718,8.365853658536585,8.285714285714286
2700,1028723,17.025,11.714285714285714
2701,1028752,1.4444444444444444,2.0
2702,1028754,3.8,0.0
2703,1028758,1.2,1.3333333333333333
2704,1028764,20.736842105263158,16.0
2705,1028765,3.357142857142857,2.0
2706,1028766,20.5,3.5
2707,1028767,9.166666666666666,6.75
2708,1028800,13.470588235294118,15.0
2709,1028801,14.25,16.5
2710,1028802,3.5,0.0
2711,1028804,8.294117647058824,8.333333333333334
2712,1028932,1.0,0.0
2713,1028946,13.352941176470589,12.333333333333334
2714,1028976,20.862745098039216,10.272727272727273
2715,1028984,14.666666666666666,17.0
2716,1028993,60.5625,52.25
2717,1028994,6.826086956521739,2.6
2718,1029015,1.0,1.0
2719,1029033,6.444444444444445,6.285714285714286
2720,1029043,2.4444444444444446,3.25
2721,1029077,9.083333333333334,6.666666666666667
2722,1029121,4.958333333333333,3.25
2723,1029122,11.454545454545455,8.0
2724,1029143,33.94736842105263,20.0
2725,1029153,3.0,3.0
2726,1029154,3.7142857142857144,0.0
2727,1029160,9.571428571428571,6.0
2728,1029179,1.0,0.0
2729,1029184,15.0,15.0
2730,1029190,16.1,25.0
2731,1029203,3.6296296296296298,2.5
2732,1029204,12.272727272727273,12.5
2733,1029205,11.0,11.166666666666666
2734,1029221,23.625,3.0833333333333335
2735,1029249,2.0,2.0
2736,1029263,3.5,2.4
2737,1029286,13.703703703703704,10.75
2738,1029289,14.833333333333334,11.0
2739,1029305,1.0,0.0
2740,1029334,11.166666666666666,2.5
2741,1029342,5.0,0.0
2742,1029367,4.0,2.6
2743,1029368,2.5,0.0
2744,1029369,3.8333333333333335,3.0
2745,1029402,3.9130434782608696,2.4
2746,1029403,28.0,28.0
2747,1029473,16.0,0.0
2748,1029474,18.0,18.0
2749,1029510,21.15,13.0
2750,1029563,22.77777777777778,6.625
2751,1029609,85.14285714285714,4.0
2752,1029643,2.3,2.0
2753,1029649,10.0,10.0
2754,1029715,29.0,29.0
2755,1029816,1.0,0.0
2756,1029817,10.041666666666666,9.25
2757,1029818,24.7,1.0
2758,1029824,15.25,19.0
2759,1029825,26.272727272727273,23.5
2760,1029866,24.285714285714285,2.3333333333333335
2761,1029872,8.058823529411764,3.6666666666666665
2762,1029873,5.0,0.0
2763,1029918,1.0,1.0
2764,1029919,12.571428571428571,9.666666666666666
2765,1029924,20.666666666666668,2.5
2766,1029933,74.0,74.0
2767,1029934,43.6,25.0
2768,1030013,3.5,3.5
2769,1030018,10.0,6.5
2770,1030025,21.2,12.666666666666666
2771,1030035,2.4285714285714284,2.3333333333333335
2772,1030042,2.75,2.0
2773,1030059,1.8333333333333333,2.0
2774,1030062,6.8,4.5
2775,1030117,5.2,7.0
2776,1030176,1.0,1.0
2777,1030213,21.5,30.0
2778,1030218,13.5,15.5
2779,1030225,21.96,8.75
2780,1030236,9.625,7.0
2781,1030237,10.384615384615385,10.0
2782,1030238,1.5,1.6666666666666667
2783,1030301,16.454545454545453,16.5
2784,1030304,15.714285714285714,14.666666666666666
2785,1030305,37.92307692307692,97.0
2786,1030375,1.0,1.0
2787,1030391,7.891891891891892,4.5
2788,1030392,5.25,5.5
2789,1030408,32.0,0.0
2790,1030409,2.5,1.0
2791,1030410,1.0,1.0
2792,1030412,28.0,16.0
2793,1030413,23.615384615384617,18.333333333333332
2794,1030474,9.470588235294118,12.833333333333334
2795,1030530,1.0,1.0
2796,1030570,4.809523809523809,4.25
2797,1030599,35.0,0.0
2798,1030622,8.222222222222221,6.333333333333333
2799,1030653,7.0588235294117645,8.2
2800,1030660,1.6666666666666667,2.0
2801,1030695,24.125,5.0
2802,1030696,8.0,0.0
2803,1030737,6.0,6.0
2804,1030743,18.571428571428573,7.333333333333333
2805,1030760,15.777777777777779,18.333333333333332
2806,1030768,2.142857142857143,2.5
2807,1030823,8.0,0.0
2808,1030846,17.0,1.0
2809,1030923,10.84,4.4
2810,1030936,12.176470588235293,17.5
2811,1030941,8.117647058823529,4.666666666666667
2812,1030957,21.142857142857142,48.0
2813,1030970,1.3571428571428572,1.3333333333333333
2814,1030993,1.2857142857142858,1.5
2815,1030996,23.181818181818183,5.0
2816,1030997,17.76923076923077,1.0
2817,1031004,47.6,0.0
2818,1031005,2.2916666666666665,1.4
2819,1031030,4.5,2.0
2820,1031036,5.033333333333333,3.5
2821,1031174,15.5,15.5
2822,1031205,2.8,3.0
2823,1031212,3.0,3.0
2824,1031227,10.135802469135802,5.666666666666667
2825,1031236,1.0,0.0
2826,1031257,4.0,4.0
2827,1031342,18.2,1.0
2828,1031343,7.2,6.5
2829,1031421,1.0,0.0
2830,1031508,7.875,10.0
2831,1031529,1.0,1.0
2832,1031530,3.5454545454545454,2.5
2833,1031559,1.0,1.0
2834,1031560,6.125,7.0
2835,1031578,10.5,0.0
2836,1031587,95.0,0.0
2837,1031588,9.037735849056604,5.9
2838,1031592,22.88888888888889,14.0
2839,1031607,6.388888888888889,8.5
2840,1031626,4.75,4.666666666666667
2841,1031650,28.75,24.0
2842,1031658,5.3076923076923075,5.5
2843,1031709,8.11111111111111,7.0
2844,1031764,2.5,2.5
2845,1031793,4.545454545454546,4.5
2846,1031818,7.672413793103448,4.578947368421052
2847,1031843,1.3846153846153846,1.3333333333333333
2848,1031846,15.107142857142858,11.2
2849,1031917,56.76923076923077,10.625
2850,1031921,24.833333333333332,14.5
2851,1031948,61.09090909090909,4.0
2852,1031952,2.1,2.0
2853,1032091,5.842105263157895,6.666666666666667
2854,1032123,14.703703703703704,17.666666666666668
2855,1032165,31.363636363636363,52.5
2856,1032175,14.333333333333334,10.125
2857,1032190,2.8214285714285716,2.8
2858,1032210,6.0,6.0
2859,1032233,16.285714285714285,18.0
2860,1032241,1.0,1.0
2861,1032290,12.636363636363637,3.0
2862,1032313,20.75,13.0
2863,1032315,25.074074074074073,8.428571428571429
2864,1032346,2.0,0.0
2865,1032367,1.0,0.0
2866,1032389,3.9285714285714284,3.0
2867,1032392,31.555555555555557,23.333333333333332
2868,1032394,5.235294117647059,4.666666666666667
2869,1032433,1.5,0.0
2870,1032436,10.4,10.0
2871,1032437,1.0,0.0
2872,1032750,24.784313725490197,21.2
2873,1032757,11.89655172413793,9.153846153846153
2874,1032809,1.0,1.0
2875,1032879,18.5,10.0
2876,1032880,29.416666666666668,29.2
2877,1032916,5.0,3.5
2878,1032941,1.0,1.0
2879,1032963,30.185185185185187,17.5
2880,1032999,4.25,5.0
2881,1033021,2.6,3.6666666666666665
2882,1033067,1.9661016949152543,1.6153846153846154
2883,1033100,27.428571428571427,16.0
2884,1033101,27.363636363636363,6.5
2885,1033240,1.0,0.0
2886,1033241,1.8695652173913044,1.0
2887,1033242,17.666666666666668,13.5
2888,1033256,18.0,0.0
2889,1033257,8.689655172413794,8.333333333333334
2890,1033258,16.814814814814813,12.2
2891,1033267,20.0,0.0
2892,1033268,3.0,3.0
2893,1033382,27.1,22.833333333333332
2894,1033401,29.09090909090909,30.0
2895,1033481,74.0,74.0
2896,1033523,12.3,11.666666666666666
2897,1033546,47.0,0.0
2898,1033565,11.515151515151516,9.333333333333334
2899,1033594,25.0,0.0
2900,1033682,1.0,0.0
2901,1033708,22.625,13.0
2902,1033728,58.0,0.0
2903,1033745,13.833333333333334,16.0
2904,1033755,3.4545454545454546,2.3333333333333335
2905,1033785,8.571428571428571,7.5
2906,1034010,1.0,1.0
2907,1034011,1.0,1.0
2908,1034012,1.3333333333333333,1.0
2909,1034106,19.87272727272727,4.714285714285714
2910,1034114,1.0,1.0
2911,1034135,7.647058823529412,9.0
2912,1034137,1.0,1.0
2913,1034145,1.25,1.0
2914,1034151,45.166666666666664,53.0
2915,1034203,3.0,3.0
2916,1034252,26.0,26.0
2917,1034292,9.0,1.0
2918,1034303,1.8,0.0
2919,1034356,15.838709677419354,7.857142857142857
2920,1034390,9.0,9.0
2921,1034391,7.8,3.5
2922,1034392,23.166666666666668,21.0
2923,1034435,24.7375,7.625
2924,1034460,17.2,0.0
2925,1034479,9.0,9.0
2926,1034480,3.0,3.0
2927,1034483,1.0,0.0
2928,1034567,4.2,3.0
2929,1034671,19.984615384615385,8.307692307692308
2930,1034674,28.833333333333332,4.2
2931,1034677,22.526315789473685,9.5
2932,1034705,48.142857142857146,34.0
2933,1034720,53.0,0.0
2934,1034722,31.0,31.0
2935,1034723,2.8095238095238093,3.5
2936,1034782,20.818181818181817,10.666666666666666
2937,1034783,16.0,5.0
2938,1034799,1.0,1.0
2939,1034811,1.0,0.0
2940,1034825,10.4,1.0
2941,1034827,2.0,2.0
2942,1034828,40.31578947368421,37.875
2943,1034844,10.025,9.571428571428571
2944,1034845,4.384615384615385,3.6666666666666665
2945,1034877,93.0,0.0
2946,1034878,2.0,2.0
2947,1034884,4.4,4.0
2948,1034903,21.444444444444443,37.0
2949,1034912,1.5,2.0
2950,1034913,13.454545454545455,8.666666666666666
2951,1034931,7.0,0.0
2952,1034939,2.4285714285714284,1.2
2953,1034948,27.125,22.0
2954,1034950,1.4615384615384615,1.6
2955,1034954,1.0,1.0
2956,1034955,21.0,1.0
2957,1034981,8.666666666666666,7.5
2958,1035011,42.5,4.125
2959,1035012,5.0,8.0
2960,1035013,38.2,14.0
2961,1035052,53.0,0.0
2962,1035053,38.0,38.0
2963,1035056,2.5454545454545454,2.25
2964,1035103,4.0,0.0
2965,1035152,46.95,42.75
2966,1035175,11.727272727272727,1.0
2967,1035184,1.3333333333333333,1.0
2968,1035193,5.625,7.75
2969,1035213,27.96,23.571428571428573
2970,1035273,42.3,25.333333333333332
2971,1035309,5.0,1.5
2972,1035310,17.318181818181817,23.333333333333332
2973,1035328,18.333333333333332,17.0
2974,1035329,6.0,6.0
2975,1035330,9.214285714285714,5.75
2976,1035370,1.0,1.0
2977,1035408,10.0,10.0
2978,1035409,32.44444444444444,28.333333333333332
2979,1035417,34.0,34.0
2980,1035418,8.277777777777779,1.6666666666666667
2981,1035419,30.0,0.0
2982,1035420,2.0,3.0
2983,1035422,3.5,1.0
2984,1035423,35.63636363636363,38.0
2985,1035424,7.0,0.0
2986,1035426,11.923076923076923,5.0
2987,1035432,4.333333333333333,4.333333333333333
2988,1035433,10.5,0.0
2989,1035446,9.777777777777779,1.3333333333333333
2990,1035461,26.727272727272727,28.5
2991,1035466,24.5,21.2
2992,1035851,1.8888888888888888,1.0
2993,1035877,12.0,3.5
2994,1035884,5.96,5.5
2995,1035885,5.7727272727272725,5.0
2996,1035922,15.416666666666666,12.4
2997,1035935,3.5833333333333335,1.0
2998,1036035,4.0,0.0
2999,1036036,11.5,4.0
3000,1036042,59.0,0.0
3001,1036043,1.3333333333333333,1.0
3002,1036213,25.0,0.0
3003,1036239,9.2,1.0
3004,1036280,22.0,0.0
3005,1036281,16.0,0.0
3006,1036282,8.333333333333334,8.0
3007,1036328,38.111111111111114,28.0
3008,1036329,4.0,4.0
3009,1036349,5.0,0.0
3010,1036354,7.166666666666667,8.0
3011,1036360,18.75,4.0
3012,1036376,2.0,0.0
3013,1036394,4.444444444444445,2.75
3014,1036409,3.0,3.75
3015,1036445,6.666666666666667,1.0
3016,1036462,3.857142857142857,3.0
3017,1036469,8.0,0.0
3018,1036601,1.0,1.0
3019,1036768,2.0,0.0
3020,1036770,1.0,0.0
3021,1036825,11.5,10.333333333333334
3022,1036826,5.923076923076923,1.6
3023,1036848,2.7142857142857144,2.75
3024,1036865,13.142857142857142,18.0
3025,1036881,9.75,1.0
3026,1036886,9.291666666666666,7.666666666666667
3027,1036926,11.833333333333334,2.0
3028,1036956,1.0,1.0
3029,1036978,2.789473684210526,1.0
3030,1036981,7.388888888888889,2.25
3031,1036988,27.0,26.0
3032,1037004,16.87878787878788,11.0
3033,1037019,3.24,2.25
3034,1037045,16.5,19.0
3035,1037068,16.0,14.5
3036,1037098,41.6,53.0
3037,1037119,5.090909090909091,6.25
3038,1037164,1.0,1.0
3039,1037177,4.538461538461538,2.0
3040,1037182,5.181818181818182,5.0
3041,1037207,23.75,16.0
3042,1037208,5.428571428571429,1.0
3043,1037297,1.25,0.0
3044,1037321,1.5517241379310345,1.0
3045,1037336,7.238095238095238,2.0
3046,1037454,2.0,2.0
3047,1037590,3.0,3.0
3048,1037591,45.0,0.0
3049,1037624,1.1666666666666667,1.5
3050,1037655,34.55555555555556,3.0
3051,1037712,6.75,7.0
3052,1037713,1.3333333333333333,2.0
3053,1037721,9.941176470588236,1.0
3054,1037733,1.0,0.0
3055,1037784,11.5,11.5
3056,1037814,30.6,34.5
3057,1037830,13.958333333333334,2.3333333333333335
3058,1037872,6.166666666666667,6.0
3059,1038019,15.272727272727273,14.0
3060,1038032,1.0,1.0
3061,1038113,2.5,3.0
3062,1038186,7.848484848484849,5.857142857142857
3063,1038197,1.4166666666666667,1.3333333333333333
3064,1038297,3.4,3.0
3065,1038327,1.0,1.0
3066,1038377,3.6923076923076925,4.0
3067,1038466,28.0,0.0
3068,1038469,47.0,0.0
3069,1038511,47.69230769230769,52.0
3070,1038530,1.1,1.2
3071,1038561,1.0,0.0
3072,1038563,4.1,3.0
3073,1038602,6.619047619047619,3.75
3074,1038644,14.642857142857142,18.666666666666668
3075,1038651,2.5,1.0
3076,1038666,25.0,39.0
3077,1038694,10.833333333333334,13.0
3078,1038696,7.4,8.0
3079,1038813,9.0,0.0
3080,1038876,3.235294117647059,2.4
3081,1038996,14.933333333333334,12.5
3082,1039024,4.375,4.0
3083,1039089,32.0,32.0
3084,1039116,31.818181818181817,33.5
3085,1039155,1.0,0.0
3086,1039239,1.6666666666666667,1.0
3087,1039280,7.363636363636363,5.5
3088,1039327,1.5714285714285714,2.0
3089,1039347,38.0,0.0
3090,1039348,5.875,5.0
3091,1039432,7.0,0.0
3092,1039481,18.285714285714285,24.0
3093,1039549,35.285714285714285,25.0
3094,1039564,24.0,9.0
3095,1039642,25.0,23.0
3096,1039644,10.4,1.0
3097,1039648,1.6666666666666667,1.6666666666666667
3098,1039705,8.538461538461538,4.666666666666667
3099,1039756,24.0,0.0
3100,1039816,9.25,5.25
3101,1039817,9.0,11.0
3102,1039928,10.833333333333334,13.0
3103,1040219,1.0,0.0
3104,1040220,1.2,0.0
3105,1040312,13.25,11.333333333333334
3106,1040372,1.0,1.0
3107,1040384,22.03846153846154,9.166666666666666
3108,1040386,13.533333333333333,8.8
3109,1040387,5.806451612903226,9.166666666666666
3110,1040389,7.461538461538462,7.428571428571429
3111,1040472,6.378378378378378,5.125
3112,1040617,115.0,0.0
3113,1040629,45.333333333333336,0.0
3114,1040701,70.28571428571429,98.0
3115,1040776,7.0,0.0
3116,1040782,2.0,2.0
3117,1040868,21.954545454545453,10.5
